Año;Mes;Organismo;Evento;Entradas
2019;Mayo;Cineteca;Charco, canciones del río de la Plata;33
2019;Mayo;Cineteca;Color perro que huye;10
2019;Mayo;Cineteca;Cortos experimenales húngaros;17
2019;Mayo;Cineteca;DM  Dans L'oeil du chien + Die schläferin + La bala de Sando;9
2019;Mayo;Cineteca;DM ¿Me vas a gritar? + New face + Ancora Lucciole + Las cas;17
2019;Mayo;Cineteca;DM A Bissau, le carnaval + Fogo, l'île de feu + Un carnaval;11
2019;Mayo;Cineteca;DM Aftermath + Le discours d'acceptation glorieux de Nicolas;13
2019;Mayo;Cineteca;DM And what is the summer saying + Jamnapaar + The garden o;11
2019;Mayo;Cineteca;DM Ángel caído + Labo + Selfie + Kafenio Kastello + Greykey;15
2019;Mayo;Cineteca;DM Apuntes para una herencia;16
2019;Mayo;Cineteca;DM By the name of Tania;29
2019;Mayo;Cineteca;DM Caballerango;7
2019;Mayo;Cineteca;DM Cerro Quemado;45
2019;Mayo;Cineteca;DM Charleroi, le pays aux 60 montagnes;24
2019;Mayo;Cineteca;DM Die Bauliche Ma?nahme;28
2019;Mayo;Cineteca;DM Dongwu Fangyan;13
2019;Mayo;Cineteca;DM El cuarto reino;20
2019;Mayo;Cineteca;DM Festival Panafricain d'Alger;11
2019;Mayo;Cineteca;DM Hasta que las nubes nos unan, Guardiola - Diola;5
2019;Mayo;Cineteca;DM I have sinned a rapturous sin + Mitra;28
2019;Mayo;Cineteca;DM Idrissa, crònica d'una mort qualsevol;24
2019;Mayo;Cineteca;DM Journal de septiembre;18
2019;Mayo;Cineteca;DM Krähen Schiessen + Sombra luminosa + Pattaki + The common;11
2019;Mayo;Cineteca;DM La ciudad oculta;66
2019;Mayo;Cineteca;DM Lapü;43
2019;Mayo;Cineteca;DM Madame;46
2019;Mayo;Cineteca;DM Manu;11
2019;Mayo;Cineteca;DM Midnight traveler;44
2019;Mayo;Cineteca;DM Ojo Guareña;4
2019;Mayo;Cineteca;DM Out of the gardens;27
2019;Mayo;Cineteca;DM Para la guerra;8
2019;Mayo;Cineteca;DM Selfie;21
2019;Mayo;Cineteca;DM Teatro de Guerra + Operation Jane Walk;23
2019;Mayo;Cineteca;DM Tirss, Rihlat alsou'oud ila almar'i;6
2019;Mayo;Cineteca;DM Una corriente salvaje;19
2019;Mayo;Cineteca;DM Walled unwalled + Walked the way home + Forlandia malaise;9
2019;Mayo;Cineteca;DM Xalko;37
2019;Mayo;Cineteca;El silencio es un cuerpo que cae;13
2019;Mayo;Cineteca;Elephant + Find fix finish;13
2019;Mayo;Cineteca;Ensayo final para utopía;22
2019;Mayo;Cineteca;Familia sumergida;15
2019;Mayo;Cineteca;Idrissa, crónica de una muerte cualquiera;9
2019;Mayo;Cineteca;Inhabitants / Nanook of the north;11
2019;Mayo;Cineteca;Introducción al oscuro;29
2019;Mayo;Cineteca;La búsqueda;17
2019;Mayo;Cineteca;La ciudad oculta;17
2019;Mayo;Cineteca;Let us meet now;9
2019;Mayo;Cineteca;Lost horizon;4
2019;Mayo;Cineteca;Maggie;26
2019;Mayo;Cineteca;Ode to the goose;29
2019;Mayo;Cineteca;Oleg y las raras artes;18
2019;Mayo;Cineteca;Salt for Svanetia / Grass: a nation's battle for life / Pami;4
2019;Mayo;Cineteca;Study in color and black and white / Jungle book;5
2019;Mayo;Cineteca;Time trial;5
2019;Mayo;Cineteca;To my river;30
2019;Mayo;Cineteca;Who will write our history?;29
2019;Mayo;Cineteca;Winter's night;14
2019;Junio;Cineteca;Allures / Thir;33
2019;Junio;Cineteca;An elephant sitting still;92
2019;Junio;Cineteca;And when I die, I won't stay dead;41
2019;Junio;Cineteca;Benshi. Dramaturgia cine y teatro;13
2019;Junio;Cineteca;Chroniques de 2005;8
2019;Junio;Cineteca;Dentro cine;9
2019;Junio;Cineteca;El séptimo en Cineteca: La ciudad oculta;34
2019;Junio;Cineteca;Emma;17
2019;Junio;Cineteca;En los 90 (Mid90s);53
2019;Junio;Cineteca;Free Angela and all the political prisioners;45
2019;Junio;Cineteca;Gabinete - Arte comtemporáneo en Chile;18
2019;Junio;Cineteca;Haz lo que debas;88
2019;Junio;Cineteca;Infierno en Los Ángeles;11
2019;Junio;Cineteca;Inhabitants / Nanook of the north;18
2019;Junio;Cineteca;Juke: Passages from films by Spencer Williams / Black pant;18
2019;Junio;Cineteca;Kamarada;13
2019;Junio;Cineteca;La ciudad oculta;118
2019;Junio;Cineteca;La flor (1ª parte);23
2019;Junio;Cineteca;Las noches rojas de Harlem;24
2019;Junio;Cineteca;Los chicos del barrio;29
2019;Junio;Cineteca;Los reyes;4
2019;Junio;Cineteca;Lost horizon;32
2019;Junio;Cineteca;Mario y los perros;13
2019;Junio;Cineteca;No vietnamese ever called me nigger;8
2019;Junio;Cineteca;Nocturno: Fantasmas del Mar en puerto;9
2019;Junio;Cineteca;Nuestro tiempo;28
2019;Junio;Cineteca;Salt for Svanetia / Grass: a nation's battle for life / Pami;15
2019;Junio;Cineteca;Santos#2;3
2019;Junio;Cineteca;Sesión de cortos Virgil Vernier;13
2019;Junio;Cineteca;Sophia Antipolis;21
2019;Junio;Cineteca;Study in color and black and white / Jungle book;19
2019;Junio;Cineteca;Sweet Sweetback's Baadasssss Song;8
2019;Junio;Cineteca;Tu boca en los cielos;19
2019;Junio;Cineteca;What you gonna do when the world's on fire?;8
2019;Enero;Conde Duque;Duólogos | Duólogo en fa bemol mayor;128
2019;Enero;Conde Duque;Suena Conde Duque - Shabazz Palaces;80
2019;Febrero;Conde Duque;Duólogos | Duólogo de los cuerpos armoniosos;128
2019;Febrero;Conde Duque;Duólogos | Duólogo sobre lienzo invisible;128
2019;Febrero;Conde Duque;Light Years Away;183
2019;Febrero;Conde Duque;Método negro;106
2019;Febrero;Conde Duque;Suena Conde Duque - BFLecha+Yamila;80
2019;Febrero;Conde Duque;Suena Conde Duque - Daedelus;80
2019;Febrero;Conde Duque;Suena Conde Duque - Kalabrese;80
2019;Febrero;Conde Duque;Suena Conde Duque - Tunng;80
2019;Febrero;Conde Duque;Trilogía (imperfecta) de la vida;50
2019;Febrero;Conde Duque;Y los huesos hablaron;122
2019;Marzo;Conde Duque;Cock and Bull + RadiOh Europa;47
2019;Marzo;Conde Duque;Cuerpo gozoso se eleva ligero;101
2019;Marzo;Conde Duque;Domestica;101
2019;Marzo;Conde Duque;Duólogos | Duólogo desde la tramoya;168
2019;Marzo;Conde Duque;Suena Conde Duque - Aitor Etxebebarria Ensemble;50
2019;Marzo;Conde Duque;Suena Conde Duque - Don The Tiger;61
2019;Marzo;Conde Duque;Suena Conde Duque - William Basinski;80
2019;Marzo;Conde Duque;This Is How We Die;106
2019;Marzo;Conde Duque;Trilogía (imperfecta) de la vida;53
2019;Marzo;Conde Duque;Ya llegan los personajes;48
2019;Abril;Conde Duque;Aquí, siempre;101
2019;Abril;Conde Duque;Duólogos | Duólogo con rima asonante;64
2019;Abril;Conde Duque;Gazoline;123
2019;Mayo;Conde Duque;Fuenteovejuna;60
2019;Mayo;Conde Duque;Gazoline;311
2019;Mayo;Conde Duque;Lecciones de vuelo;45
2019;Mayo;Conde Duque;SCDII - Suena Conde Duque - Gaye su Akyol;74
2019;Mayo;Conde Duque;SCDII - Suena Conde Duque - Hauschka;57
2019;Mayo;Conde Duque;SCDII - Suena Conde Duque - Marc Ribot;57
2019;Mayo;Conde Duque;SCDII - Suena Conde Duque - The comet is coming;74
2019;Mayo;Conde Duque;Un cine arde y diez personas arden;19
2019;Junio;Conde Duque;I cure;54
2019;Junio;Conde Duque;La noche justo antes de los bosques;124
2019;Junio;Conde Duque;Lecciones de vuelo;32
2019;Junio;Conde Duque;One Gesture;103
2019;Junio;Conde Duque;SCDII - Suena Conde Duque - Gabacho Maroc;74
2019;Junio;Conde Duque;SCDII - Suena Conde Duque - Ivo Dimchev;57
2019;Junio;Conde Duque;SCP Niño de Elche;330
2019;Junio;Conde Duque;Un cine arde y diez personas arden;13
2019;Enero;Fernán Gómez;FMD. ALICIA de Onírica Mecánica;46
2019;Enero;Fernán Gómez;FMD. DE LAS MANOS de la Fauna y La Tartana;28
2019;Enero;Fernán Gómez;FMD. EL PÁJARO PRODIGIOSO de la Maquiné;24
2019;Enero;Fernán Gómez;FMD. LA CASA DEL ABUELO de La Rous;32
2019;Enero;Fernán Gómez;MESTIZA;1703
2019;Enero;Fernán Gómez;Un cuerpo en algún lugar;435
2019;Febrero;Fernán Gómez;GILGAMESH;404
2019;Febrero;Fernán Gómez;MESTIZA;305
2019;Febrero;Fernán Gómez;OVERTURE + JANSKY. TILDE. Poética Contemporánea;4
2019;Febrero;Fernán Gómez;Todas hieren y una mata;1530
2019;Febrero;Fernán Gómez;Un cuerpo en algún lugar;57
2019;Marzo;Fernán Gómez;Bailar en la oscuridad;1847
2019;Marzo;Fernán Gómez;GILGAMESH;47
2019;Marzo;Fernán Gómez;II Festival NU-CA: Dadá. Rock and Roll Kabaret;33
2019;Marzo;Fernán Gómez;II Festival NU-CA: La Guayaba y La Tlayuda. ¿Qué Tan Trans?.;33
2019;Marzo;Fernán Gómez;II Festival NU-CA: Legi y Los Legi. Generación Hard Pop;33
2019;Marzo;Fernán Gómez;II Festival NU-CA: Sonia Santana. Arlette Yun;33
2019;Marzo;Fernán Gómez;II Festival NU-CA: Virginia Rodrigo. PercuAutora;33
2019;Marzo;Fernán Gómez;LACURA;250
2019;Marzo;Fernán Gómez;Laura Sam &Nazareno + Violeta Gil & Abraham Boba.;33
2019;Abril;Fernán Gómez;Ana Caro Mallén. Los Martes, Milagro;41
2019;Abril;Fernán Gómez;Bailar en la oscuridad;839
2019;Abril;Fernán Gómez;BOCADITOS. KUKAI DANTZA. CONCIERTO CON IÑAKI SALVADOR;33
2019;Abril;Fernán Gómez;BOCADITOS. KUKAI DANTZA. CONCIERTO DE TXALAPARTA;33
2019;Abril;Fernán Gómez;BOCADITOS. KUKAI DANTZA. MUESTRA COREÓGRAFOS DEL FUTURO;33
2019;Abril;Fernán Gómez;Corazón de Poeta. Música para una Intervención. P. Ctprnea.;144
2019;Abril;Fernán Gómez;CUANDO CAIGA LA NIEVE;301
2019;Abril;Fernán Gómez;ERRITU- KUKAI DANTZA;93
2019;Abril;Fernán Gómez;FMAM. BAROKKSOLISTENE;107
2019;Abril;Fernán Gómez;FMAM. DELIRIUM MUSICA. Espectáculo- Taller familiar;7
2019;Abril;Fernán Gómez;FMAM. L`APOTHEOSE;170
2019;Abril;Fernán Gómez;FMAM. LA REAL CÁMARA;170
2019;Abril;Fernán Gómez;FMAM.DELIRIUM MUSIC.;54
2019;Abril;Fernán Gómez;GALA. KUKAI DANTZA;93
2019;Mayo;Fernán Gómez;C. Coreográfico de D. Española y Flamenco. Semifinales;144
2019;Mayo;Fernán Gómez;CUANDO CAIGA LA NIEVE;27
2019;Mayo;Fernán Gómez;FFM. AL BAILE. JUAN CARLOS LÉRIDA;96
2019;Mayo;Fernán Gómez;FFM. AMME. JAVIER PEDREIRA E INVITADOS;20
2019;Mayo;Fernán Gómez;FFM. ANDRÉS MARÍN: Yo le canto a mi baile;109
2019;Mayo;Fernán Gómez;FFM. ANTONIA;40
2019;Mayo;Fernán Gómez;FFM. CHONI CÍA FLAMENCA: La gloria de mi mare;51
2019;Mayo;Fernán Gómez;FFM. CONCHA VARGAS & QUENTIN GAS - TOMÁS PERRALTE & A. LAGOS;144
2019;Mayo;Fernán Gómez;FFM. CONTRASTES. M. Franco, El Purili y M. de la Tomasa;111
2019;Mayo;Fernán Gómez;FFM. CRISTINA HALL Y ÁLVARO RAMÍREZ;41
2019;Mayo;Fernán Gómez;FFM. DAVID PIELFORT. La isla de Camarón.;40
2019;Mayo;Fernán Gómez;FFM. EL CABRERO;0
2019;Mayo;Fernán Gómez;FFM. FALO: El cante en movimiento;85
2019;Mayo;Fernán Gómez;FFM. LA FABI: Fruto y Flores / JOSÉ  DE LA TOMASA: Añejo;170
2019;Mayo;Fernán Gómez;FFM. LEONOR LEAL Y ANTONIO MORENO. En talleres.;52
2019;Mayo;Fernán Gómez;FFM. LOLE MONTOYA;170
2019;Mayo;Fernán Gómez;FFM. LOS PLANETAS: Formato Acústico;34
2019;Mayo;Fernán Gómez;FFM. LOS VOLUBLE;40
2019;Mayo;Fernán Gómez;FFM. MARIO MAS Y JAVIER MÁS: A los toques barbero;27
2019;Mayo;Fernán Gómez;FFM. P.SOLER, B. ACHIARY, J.TORRES Y R. GUZMÁN;89
2019;Mayo;Fernán Gómez;FFM. RAMIRO MORALES;40
2019;Mayo;Fernán Gómez;FFM. RÁUL CANTIZANO;40
2019;Mayo;Fernán Gómez;FFM. Refree & Isaki Lacuesta: La otra mitad/Entre dos aguas;170
2019;Mayo;Fernán Gómez;FFM. TOMASITO: El sitio de Tomasito;170
2019;Mayo;Fernán Gómez;FMAM. CONCERTO1700;110
2019;Mayo;Fernán Gómez;FMAM. LA HISPANIOLA MUSIC;81
2019;Mayo;Fernán Gómez;FMAM. LA RITIRATA;136
2019;Mayo;Fernán Gómez;FMAM. LA SPAGNA;100
2019;Mayo;Fernán Gómez;FMAM. LA TEMPESTAD;107
2019;Junio;Fernán Gómez;AMM-  MY DARLING CLEMENTINE;26
2019;Junio;Fernán Gómez;AMM-  SCOTT H. BIRAM;41
2019;Junio;Fernán Gómez;AMM- CLUB DEL RÍO;170
2019;Junio;Fernán Gómez;AMM- ELSANTO;22
2019;Junio;Fernán Gómez;AMM- FRANK TURNER & THE SLEEPING SOULS;114
2019;Junio;Fernán Gómez;AMM- KITTY DAISY & LEWIS;138
2019;Junio;Fernán Gómez;AMM- PHOSPHORESCENT;123
2019;Junio;Fernán Gómez;AMM- STEVE FORBERT;129
2019;Junio;Fernán Gómez;AMM- SUZANNE VEGA;145
2019;Junio;Fernán Gómez;MMM19. Fatoumata Diawara;170
2019;Junio;Fernán Gómez;MMM19. Kroke;55
2019;Junio;Fernán Gómez;MMM19. Trío da Kali & Madrid String Quartet;91
2019;Junio;Fernán Gómez;MMM19. Vinicio Capossela;74
2019;Junio;Fernán Gómez;MMM19. Yungchen Lhamo;109
2019;Enero;Naves Matadero;Burn Time;45
2019;Enero;Naves Matadero;Los años de la fertilidad;130
2019;Febrero;Naves Matadero;Carmen - Shakespeare: El último acto, ese de la muerte;224
2019;Febrero;Naves Matadero;Deep Dish. The perfect garden;168
2019;Febrero;Naves Matadero;Islas Atlánticas;65
2019;Febrero;Naves Matadero;Tierras del  Sud;65
2019;Marzo;Naves Matadero;And so you see...;95
2019;Marzo;Naves Matadero;Dios tiene vagina (Díptico por la identidad - parte I);107
2019;Marzo;Naves Matadero;Gatillo de la felicidad;61
2019;Marzo;Naves Matadero;O nascimento de Vênus.;61
2019;Marzo;Naves Matadero;One hour with Robyn;23
2019;Abril;Naves Matadero;Robota MML;53
2019;Abril;Naves Matadero;Trasunto #2;61
2019;Abril;Naves Matadero;Von mit nach T: no 2;174
2019;Mayo;Naves Matadero;Corps Noir - Stéphane Gladyszewski;17
2019;Mayo;Naves Matadero;Fan Naves;209
2019;Mayo;Naves Matadero;Tacit Group;130
2019;Junio;Naves Matadero;Circo Interior Bruto;24
2019;Junio;Naves Matadero;Corps Noir - Stéphane Gladyszewski;16
2019;Junio;Naves Matadero;Liniker e os Caramelows;96
2019;Junio;Naves Matadero;The Filthiest Cabaret Alive - Marta Izquierdo y La Dalia;18
2019;Enero;Circo Price;Circo Price en Navidad;67
2019;Febrero;Circo Price;FM. Conferencias Mágicas;23
2019;Febrero;Circo Price;FM. Gala Internacional de Magia de Escena;1904
2019;Marzo;Circo Price;FM. Conferencias Mágicas;22
2019;Marzo;Circo Price;FM. Gala Internacional de Magia de Escena;1110
2019;Marzo;Circo Price;Humans;500
2019;Marzo;Circo Price;Ramper, vida y muerte de un payaso;85
2019;Marzo;Circo Price;Speakeasy;150
2019;Abril;Circo Price;All the fun;150
2019;Abril;Circo Price;Gran Gala de Circo Internacional - EUCIMA 2019;300
2019;Mayo;Circo Price;Miss Mara. Quien se reserva no es artista;250
2019;Mayo;Circo Price;Myres;120
2019;Mayo;Circo Price;Pinito, sombras de un trapecio;125
2019;Junio;Circo Price;Ubuntu!!!  Todos somos uno!;99
2019;Enero;Teatro Español;El sueño de la vida;2201
2019;Enero;Teatro Español;Los otros Gondra (relato vasco);347
2019;Febrero;Teatro Español;El sueño de la vida;949
2019;Febrero;Teatro Español;Los otros Gondra (relato vasco);95
2019;Marzo;Teatro Español;Je suis narcissiste;190
2019;Marzo;Teatro Español;Mi niña, niña mía;480
2019;Marzo;Teatro Español;Mrs. Dalloway;115
2019;Abril;Teatro Español;La Sección;52
2019;Abril;Teatro Español;Mi niña, niña mía;67
2019;Abril;Teatro Español;Mi película italiana;88
2019;Abril;Teatro Español;Mrs. Dalloway;1913
2019;Mayo;Teatro Español;El desguace de las Musas;1026
2019;Mayo;Teatro Español;Estado vegetal;26
2019;Mayo;Teatro Español;L' Homme de la Mancha;450
2019;Mayo;Teatro Español;Mi película italiana;302
2019;Mayo;Teatro Español;Mrs. Dalloway;132
2019;Mayo;Teatro Español;TD - Primera semifinal;24
2019;Mayo;Teatro Español;TD - Roberto Santiago vs. Avelina Pérez;24
2019;Junio;Teatro Español;CZ - A reason to talk;25
2019;Junio;Teatro Español;CZ - All genius all idiot;45
2019;Junio;Teatro Español;CZ - Control freak;45
2019;Junio;Teatro Español;CZ - Ellen / Laurie / Pauline;8
2019;Junio;Teatro Español;CZ - Frágil;45
2019;Junio;Teatro Español;CZ - Masa;50
2019;Junio;Teatro Español;El desguace de las Musas;474
2019;Junio;Teatro Español;Estado vegetal;50
2019;Junio;Teatro Español;Hay que tirar las vacas por el barranco;26
2019;Junio;Teatro Español;Los bancos regalan sandwicheras  y chorizos;208
2019;Julio;Cineteca;¡Cielo, ahí voy!: The astronomer's dream / Le voyage [etc];15
2019;Julio;Cineteca;Ana Vaz: Ar: Terra Nulus;16
2019;Julio;Cineteca;Ana Vaz: Fogo: Is this what you were born for?;14
2019;Julio;Cineteca;Ayla: Hija de la guerra;24
2019;Julio;Cineteca;Cine Letrista. Closed Vision;1
2019;Julio;Cineteca;Coincoin Et Les Z'inhumains;8
2019;Julio;Cineteca;Cómprame un revólver;45
2019;Julio;Cineteca;Danzantes;33
2019;Julio;Cineteca;El alma en suspenso: Somnium/ The yellow bank/ Nightswimming;12
2019;Julio;Cineteca;El Eclipse;38
2019;Julio;Cineteca;El pequeño Quinquín;16
2019;Julio;Cineteca;El vampiro chino de usera;14
2019;Julio;Cineteca;En el espacio interior: Impressions En Haute Atmosphère[...];14
2019;Julio;Cineteca;Farpões Baldios / O Pão;10
2019;Julio;Cineteca;Franco ha muerto: El esqueleto + ...;12
2019;Julio;Cineteca;Franco ha muerto: Hoy toca lección de historia / Digamos...;11
2019;Julio;Cineteca;Franco ha muerto: Valor facial;17
2019;Julio;Cineteca;Hadewijch;8
2019;Julio;Cineteca;Hamada;48
2019;Julio;Cineteca;Jeannette;24
2019;Julio;Cineteca;L’Humanité;41
2019;Julio;Cineteca;La alta sociedad;8
2019;Julio;Cineteca;La mujer en la luna;13
2019;Julio;Cineteca;La vida de Jesús;11
2019;Julio;Cineteca;Me llamo Violeta;42
2019;Julio;Cineteca;Moonland / L. Cohen;14
2019;Julio;Cineteca;Nude on the moon;21
2019;Julio;Cineteca;Ojos negros;22
2019;Julio;Cineteca;Satan & Adam;8
2019;Julio;Cineteca;Selfie;47
2019;Julio;Cineteca;Terra franca;11
2019;Julio;Cineteca;The Bill Murray stories;31
2019;Julio;Cineteca;Venus. Confesiones desnudas;54
2019;Julio;Cineteca;What you gonna do when the world's on fire?;47
2019;Agosto;Cineteca;sin eventos;
2019;Septiembre;Cineteca;AN - Competición Internacional de Cortometrajes 1;30
2019;Septiembre;Cineteca;AN - Comportamiento Animal. Fábulas Modernas;54
2019;Septiembre;Cineteca;AN - Conferencia: Así hicimos Buñuel en el laberinto de las;30
2019;Septiembre;Cineteca;AN - Conferencia: Romper el código. Nikita Diakur;15
2019;Septiembre;Cineteca;AN - Largometrajes Internacionales: Funan;31
2019;Septiembre;Cineteca;Aquarela;24
2019;Septiembre;Cineteca;Cielo líquido;60
2019;Septiembre;Cineteca;DBW - Acantilado;23
2019;Septiembre;Cineteca;DBW - El silencio de otros;54
2019;Septiembre;Cineteca;DBW - Most beautiful island;7
2019;Septiembre;Cineteca;DBW - Sesión de cortos 1;49
2019;Septiembre;Cineteca;DBW - Sesión de cortos 2;30
2019;Septiembre;Cineteca;DBW - Sesión de cortos 3;26
2019;Septiembre;Cineteca;DBW - Sesión de cortos 4;39
2019;Septiembre;Cineteca;DBW - Singled out;35
2019;Septiembre;Cineteca;El extraordinario viaje de Celeste García;18
